text,label
watching trouble every day  at least if you dont know whats coming  is like biting into what looks like a juicy  delicious plum on a hot summer day and coming away with your mouth full of rotten pulp and living worms,0
several of steven soderberghs earlier films were hailed as the works of an artist  sadly  full frontal plays like the work of a dilettante,0
if you enjoy being rewarded by a script that assumes you arent very bright  then blood work is for you,0
you dont have to be an especially tough grader to give a charitable bminus to the emperors club,1
theres no getting around the fact that this is revenge of the nerds revisited  again,0
im not saying that ice age doesnt have some fairly pretty pictures  but theres not enough substance in the story to actually give them life,0
collateral damage finally delivers the goods for schwarzenegger fans,1
ourside the theatre roger might be intolerable company  but inside it hes well worth spending some time with,1
nothing short of wonderful with its tenyearold female protagonist and its steadfast refusal to set up a dualistic battle between good and evil,1
sensitive ensemble performances and good period reconstruction add up to a moving tragedy with some buoyant human moments,1
feels more like a rejected xfiles episode than a credible account of a puzzling reallife happening,0
director clare kilners debut is never as daft as it should have been,0
lovely and amazing is holofceners deep  uncompromising curtsy to women she knows  and very likely is  when all is said and done  she loves them to pieces  and so  i trust  will you,1
cassavetes thinks hes making dog day afternoon with a cause  but all hes done is to reduce everything he touches to a shrill  didactic cartoon,0
the setting turns out to be more interesting than any of the character dramas  which never reach satisfying conclusions,0
this dreadfully earnest inversion of the concubine love triangle eschews the previous films historical panorama and roiling pathos for bugeyed mugging and gayniche condescension,0
when a movie asks you to feel sorry for mick jaggers sex life  it already has one strike against it,0
the films constant mood of melancholy and its unhurried narrative are masterfully controlled  but  in trying to capture the novels deeper intimate resonances  the film has  ironically  distanced us from the characters,1
it made me feel unclean  and im the guy who liked theres something about mary and both american pie movies  oh  and booty call,0
contando com uma premissa curiosa  o filme mergulha o espectador em um clima de forte suspense  culminando em um desfecho que certamente fica na memória,1
ice age is the first computergenerated feature cartoon to feel like other movies  and that makes for some glacial pacing early on,0
thoughtprovoking and stylish  if also somewhat hermetic,1
what  empire  lacks in depth it makes up for with its heart,1
its onesidedness    flirts with propaganda,0
sensitively examines general issues of race and justice among the poor  and specifically raises serious questions about the death penalty and asks what good the execution of a mentally challenged woman could possibly do,1
